"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0050995 negative regulation of lipid catabolic process",0.154873327108617,1.03135463001031,0.154873327108617,0.955395151996233,18,0.154873327108617
"GO:0007059 chromosome segregation",0.154926277726794,1.01805935582814,0.154926277726794,0.955395151996233,146,0.154926277726794
"GO:0032689 negative regulation of interferon-gamma production",0.155288690401998,1.02576838003612,0.155288690401998,0.955395151996233,24,0.155288690401998
"GO:0045840 positive regulation of mitosis",0.155317723604425,1.02179530831738,0.155317723604425,0.955395151996233,34,0.155317723604425
"GO:0051785 positive regulation of nuclear division",0.155317723604425,1.02179530831738,0.155317723604425,0.955395151996233,34,0.155317723604425
"GO:0048660 regulation of smooth muscle cell proliferation",0.155590003897122,1.0169205667356,0.155590003897122,0.955395151996233,66,0.155590003897122
"GO:0002262 myeloid cell homeostasis",0.155809147362906,1.02990258072669,0.155809147362906,0.955395151996233,19,0.155809147362906
"GO:0045730 respiratory burst",0.156397672319,1.02165848679927,0.156397672319,0.955395151996233,22,0.156397672319
"GO:0008608 attachment of spindle microtubules to kinetochore",0.156642955802716,1.02952013657302,0.156642955802716,0.955395151996233,18,0.156642955802716
"GO:0072091 regulation of stem cell proliferation",0.156681710993786,1.03330335886843,0.156681710993786,0.955395151996233,12,0.156681710993786
"GO:0001659 temperature homeostasis",0.157085828416919,1.01585586479634,0.157085828416919,0.955395151996233,31,0.157085828416919
"GO:2000404 regulation of T cell migration",0.157539836569512,1.03738552252007,0.157539836569512,0.955395151996233,12,0.157539836569512
"GO:2000403 positive regulation of lymphocyte migration",0.157748294467613,1.03653811466046,0.157748294467613,0.955395151996233,12,0.157748294467613
"GO:0030449 regulation of complement activation",0.158376321060871,1.01754983579303,0.158376321060871,0.955395151996233,20,0.158376321060871
"GO:2000257 regulation of protein activation cascade",0.158376321060871,1.01754983579303,0.158376321060871,0.955395151996233,20,0.158376321060871
"GO:0043900 regulation of multi-organism process",0.15916537481965,0.999249470636732,0.15916537481965,0.955395151996233,206,0.15916537481965
"GO:0090399 replicative senescence",0.159205674012236,1.03473402463686,0.159205674012236,0.955395151996233,10,0.159205674012236
"GO:0070374 positive regulation of ERK1 and ERK2 cascade",0.159344505244136,1.00019011207937,0.159344505244136,0.955395151996233,87,0.159344505244136
"GO:0002275 myeloid cell activation involved in immune response",0.159423180394208,1.00330128989264,0.159423180394208,0.955395151996233,44,0.159423180394208
"GO:0034605 cellular response to heat",0.159674641719804,1.00808924279169,0.159674641719804,0.955395151996233,23,0.159674641719804
"GO:0043123 positive regulation of I-kappaB kinase/NF-kappaB cascade",0.159967751606399,0.996619280771343,0.159967751606399,0.955395151996233,141,0.159967751606399
"GO:0034105 positive regulation of tissue remodeling",0.159998494248241,1.0078068295635,0.159998494248241,0.955395151996233,20,0.159998494248241
"GO:0060037 pharyngeal system development",0.160514407031632,1.01152640820654,0.160514407031632,0.955395151996233,16,0.160514407031632
"GO:0033632 regulation of cell-cell adhesion mediated by integrin",0.160708085471632,1.01511153090622,0.160708085471632,0.955395151996233,15,0.160708085471632
"GO:0007168 receptor guanylyl cyclase signaling pathway",0.160731476555183,1.01811500683402,0.160731476555183,0.955395151996233,11,0.160731476555183
"GO:0007193 adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway",0.16268609943069,0.989386681870892,0.16268609943069,0.955395151996233,43,0.16268609943069
"GO:0002230 positive regulation of defense response to virus by host",0.162740508930958,0.999864767183649,0.162740508930958,0.955395151996233,16,0.162740508930958
"GO:0032101 regulation of response to external stimulus",0.163389675775487,0.981281943558309,0.163389675775487,0.955395151996233,377,0.163389675775487
"GO:0035690 cellular response to drug",0.165210857677038,0.979569439724508,0.165210857677038,0.955395151996233,39,0.165210857677038
"GO:0009110 vitamin biosynthetic process",0.16567870671377,0.985231364116169,0.16567870671377,0.955395151996233,19,0.16567870671377
"GO:0050731 positive regulation of peptidyl-tyrosine phosphorylation",0.165977033833019,0.972203421782754,0.165977033833019,0.955395151996233,119,0.165977033833019
"GO:2000278 regulation of DNA biosynthetic process",0.166493775888816,0.987065080606239,0.166493775888816,0.955395151996233,14,0.166493775888816
"GO:0031334 positive regulation of protein complex assembly",0.16710254859205,0.968193636068605,0.16710254859205,0.955395151996233,94,0.16710254859205
"GO:0048659 smooth muscle cell proliferation",0.167609934669574,0.967291406379086,0.167609934669574,0.955395151996233,69,0.167609934669574
"GO:0050913 sensory perception of bitter taste",0.167781944975498,0.986885209246576,0.167781944975498,0.955395151996233,11,0.167781944975498
"GO:0051567 histone H3-K9 methylation",0.168223254343847,0.992616297277023,0.168223254343847,0.955395151996233,11,0.168223254343847
"GO:0048387 negative regulation of retinoic acid receptor signaling pathway",0.168262328402921,0.984576775986042,0.168262328402921,0.955395151996233,14,0.168262328402921
"GO:0002673 regulation of acute inflammatory response",0.168475791725982,0.964897184019498,0.168475791725982,0.955395151996233,54,0.168475791725982
"GO:0050907 detection of chemical stimulus involved in sensory perception",0.168916880231859,0.963601545746896,0.168916880231859,0.955395151996233,46,0.168916880231859
"GO:0034122 negative regulation of toll-like receptor signaling pathway",0.169173615920782,0.977308986829813,0.169173615920782,0.955395151996233,13,0.169173615920782
"GO:0007162 negative regulation of cell adhesion",0.169373966780297,0.959337348984219,0.169373966780297,0.955395151996233,87,0.169373966780297
"GO:0046339 diacylglycerol metabolic process",0.169460346848479,0.979738098099087,0.16946034684848,0.955395151996233,11,0.169460346848479
"GO:0032769 negative regulation of monooxygenase activity",0.169612164193581,0.979699341991654,0.169612164193581,0.955395151996233,11,0.169612164193581
"GO:0048385 regulation of retinoic acid receptor signaling pathway",0.169765358890621,0.970361983872055,0.169765358890621,0.955395151996233,19,0.169765358890621
"GO:0033630 positive regulation of cell adhesion mediated by integrin",0.171564836245509,0.964950189179353,0.171564836245509,0.955395151996233,18,0.171564836245509
"GO:0051223 regulation of protein transport",0.172026976172803,0.947031494774722,0.172026976172803,0.955395151996233,289,0.172026976172803
"GO:0002504 antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",0.172414894665638,0.947870511923632,0.172414894665638,0.955395151996233,93,0.172414894665638
"GO:0051767 nitric-oxide synthase biosynthetic process",0.173269400192314,0.95972376226359,0.173269400192314,0.955395151996233,14,0.173269400192314
"GO:0051769 regulation of nitric-oxide synthase biosynthetic process",0.173269400192314,0.95972376226359,0.173269400192314,0.955395151996233,14,0.173269400192314
"GO:0050873 brown fat cell differentiation",0.173642483434565,0.94756089887838,0.173642483434565,0.955395151996233,30,0.173642483434565
"GO:0010828 positive regulation of glucose transport",0.174109793528191,0.945535240386556,0.174109793528191,0.955395151996233,32,0.174109793528191
"GO:0018108 peptidyl-tyrosine phosphorylation",0.174369164581727,0.938229147951595,0.174369164581727,0.955395151996233,195,0.174369164581727
"GO:0030852 regulation of granulocyte differentiation",0.175368675760009,0.950948734150441,0.175368675760009,0.955395151996233,15,0.175368675760009
"GO:0050909 sensory perception of taste",0.17599767185585,0.935603438438471,0.17599767185585,0.955395151996233,46,0.17599767185585
"GO:0042531 positive regulation of tyrosine phosphorylation of STAT protein",0.176307134570569,0.934614698506511,0.176307134570569,0.955395151996233,44,0.176307134570569
"GO:0002573 myeloid leukocyte differentiation",0.176681545349284,0.929731246475046,0.176681545349284,0.955395151996233,134,0.176681545349284
"GO:0002347 response to tumor cell",0.176775364818859,0.947753878682358,0.176775364818859,0.955395151996233,12,0.176775364818859
"GO:0042506 tyrosine phosphorylation of Stat5 protein",0.177290596287431,0.937477049974279,0.177290596287431,0.955395151996233,20,0.177290596287431
"GO:0072376 protein activation cascade",0.177299935975401,0.929318030935703,0.177299935975401,0.955395151996233,62,0.177299935975401
"GO:0010573 vascular endothelial growth factor production",0.177579096718311,0.935652773043403,0.177579096718311,0.955395151996233,23,0.177579096718311
"GO:0010574 regulation of vascular endothelial growth factor production",0.177579096718311,0.935652773043403,0.177579096718311,0.955395151996233,23,0.177579096718311
"GO:0046326 positive regulation of glucose import",0.177595348602395,0.933117448107657,0.177595348602395,0.955395151996233,28,0.177595348602395
"GO:0007159 leukocyte cell-cell adhesion",0.177761072496657,0.929664689669507,0.177761072496657,0.955395151996233,39,0.177761072496657
"GO:0061098 positive regulation of protein tyrosine kinase activity",0.17930508072355,0.928630378331028,0.17930508072355,0.955395151996233,23,0.17930508072355
"GO:0010745 negative regulation of macrophage derived foam cell differentiation",0.179372813180903,0.935974070829884,0.179372813180903,0.955395151996233,13,0.179372813180903
"GO:0042522 regulation of tyrosine phosphorylation of Stat5 protein",0.179848895134919,0.928634716839141,0.179848895134919,0.955395151996233,18,0.179848895134919
"GO:0015749 monosaccharide transport",0.180940863444216,0.913638419768902,0.180940863444216,0.955395151996233,115,0.180940863444216
"GO:0032656 regulation of interleukin-13 production",0.181521091430278,0.935504737750015,0.181521091430278,0.955395151996233,10,0.181521091430278
"GO:0019722 calcium-mediated signaling",0.181809708543074,0.910700442043259,0.181809708543074,0.955395151996233,95,0.181809708543074
"GO:0032800 receptor biosynthetic process",0.183248223721189,0.912951646622659,0.183248223721189,0.955395151996233,22,0.183248223721189
"GO:0032479 regulation of type I interferon production",0.184061625768399,0.904019959879225,0.184061625768399,0.955395151996233,66,0.184061625768399
"GO:0002360 T cell lineage commitment",0.184865122833557,0.912129314268991,0.184865122833557,0.955395151996233,15,0.184865122833557
"GO:0031348 negative regulation of defense response",0.184890642201124,0.899421061762602,0.184890642201124,0.955395151996233,83,0.184890642201124
"GO:0006957 complement activation, alternative pathway",0.185077114334309,0.912006812917971,0.185077114334309,0.955395151996233,14,0.185077114334309
"GO:0002070 epithelial cell maturation",0.18542273511572,0.920148953000475,0.18542273511572,0.955395151996233,12,0.18542273511572
"GO:0018212 peptidyl-tyrosine modification",0.18578975577944,0.894595390544743,0.18578975577944,0.955395151996233,197,0.18578975577944
"GO:0051208 sequestering of calcium ion",0.18590199600763,0.899758328995202,0.18590199600763,0.955395151996233,33,0.18590199600763
"GO:0046325 negative regulation of glucose import",0.186145119574375,0.921518061419701,0.186145119574375,0.955395151996233,11,0.186145119574375
"GO:0032616 interleukin-13 production",0.186207885165615,0.913867953028858,0.186207885165615,0.955395151996233,11,0.186207885165615
"GO:0031649 heat generation",0.18675179423709,0.908454603863733,0.18675179423709,0.955395151996233,14,0.18675179423709
"GO:0007259 JAK-STAT cascade",0.186858150825555,0.891602678950971,0.186858150825555,0.955395151996233,99,0.186858150825555
"GO:0008645 hexose transport",0.188106670706902,0.886680054986793,0.188106670706902,0.955395151996233,113,0.188106670706902
"GO:0015758 glucose transport",0.188106670706902,0.886680054986793,0.188106670706902,0.955395151996233,113,0.188106670706902
"GO:0051797 regulation of hair follicle development",0.188322129202819,0.904680966538712,0.188322129202819,0.955395151996233,11,0.188322129202819
"GO:0034502 protein localization to chromosome",0.188465419144461,0.894771654558762,0.18846541914446,0.955395151996233,25,0.188465419144461
"GO:0030168 platelet activation",0.18907620865235,0.882318735593263,0.18907620865235,0.955395151996233,214,0.18907620865235
"GO:0033631 cell-cell adhesion mediated by integrin",0.189905837028604,0.889988013824231,0.189905837028604,0.955395151996233,21,0.189905837028604
"GO:0050777 negative regulation of immune response",0.19026642481252,0.880744279481849,0.19026642481252,0.955395151996233,52,0.19026642481252
"GO:0042359 vitamin D metabolic process",0.191476535977693,0.884698274347272,0.191476535977693,0.955395151996233,17,0.191476535977693
"GO:0070372 regulation of ERK1 and ERK2 cascade",0.192134826828528,0.871804670373787,0.192134826828528,0.955395151996233,115,0.192134826828528
"GO:0032634 interleukin-5 production",0.193078521045264,0.88712804867155,0.193078521045264,0.955395151996233,11,0.193078521045264
"GO:0032674 regulation of interleukin-5 production",0.193078521045264,0.88712804867155,0.193078521045264,0.955395151996233,11,0.193078521045264
"GO:0043068 positive regulation of programmed cell death",0.193703286033937,0.864854190966764,0.193703286033937,0.955395151996233,422,0.193703286033937
"GO:1901623 regulation of lymphocyte chemotaxis",0.193995403957579,0.895039290815008,0.193995403957579,0.955395151996233,10,0.193995403957579
"GO:0050730 regulation of peptidyl-tyrosine phosphorylation",0.194446162211004,0.862891093146574,0.194446162211004,0.955395151996233,154,0.194446162211004
"GO:0033628 regulation of cell adhesion mediated by integrin",0.195994788482412,0.861291802841881,0.195994788482412,0.955395151996233,39,0.195994788482412
"GO:0031060 regulation of histone methylation",0.196659040131636,0.862715828898948,0.196659040131636,0.955395151996233,23,0.196659040131636
"GO:1900077 negative regulation of cellular response to insulin stimulus",0.197319248065054,0.861214048055857,0.197319248065053,0.955395151996233,23,0.197319248065054
"GO:0045414 regulation of interleukin-8 biosynthetic process",0.198218960431129,0.865263412202492,0.198218960431129,0.955395151996233,12,0.198218960431129
"GO:0002418 immune response to tumor cell",0.199065757394909,0.865664346505046,0.199065757394909,0.955395151996233,10,0.199065757394909
"GO:0090288 negative regulation of cellular response to growth factor stimulus",0.199658368049925,0.844985437173381,0.199658368049925,0.955395151996233,86,0.199658368049925
"GO:0042346 positive regulation of NF-kappaB import into nucleus",0.199711550963469,0.852132119785959,0.199711550963469,0.955395151996233,21,0.199711550963469
"GO:0014912 negative regulation of smooth muscle cell migration",0.200264908397463,0.862039008666863,0.200264908397463,0.955395151996233,10,0.200264908397463
"GO:0006182 cGMP biosynthetic process",0.200422857917514,0.850210293858826,0.200422857917514,0.955395151996233,20,0.200422857917514
"GO:2000677 regulation of transcription regulatory region DNA binding",0.200708068097266,0.849210688371798,0.200708068097265,0.955395151996233,19,0.200708068097266
"GO:0010741 negative regulation of intracellular protein kinase cascade",0.200761046715815,0.840276057118139,0.200761046715815,0.955395151996233,144,0.200761046715815
"GO:0002479 antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",0.200809416466971,0.842365395866497,0.200809416466971,0.955395151996233,74,0.200809416466971
"GO:0000083 regulation of transcription involved in G1/S phase of mitotic cell cycle",0.20083501038062,0.849382222183263,0.20083501038062,0.955395151996233,22,0.20083501038062
"GO:0045109 intermediate filament organization",0.201013313462368,0.850933665757345,0.201013313462368,0.955395151996233,15,0.201013313462368
"GO:0043065 positive regulation of apoptotic process",0.20124595080299,0.837679032352541,0.20124595080299,0.955395151996233,417,0.20124595080299
"GO:0032495 response to muramyl dipeptide",0.20140793895601,0.863833504622954,0.20140793895601,0.955395151996233,10,0.20140793895601
"GO:0050709 negative regulation of protein secretion",0.201616270989682,0.840886679347248,0.201616270989682,0.955395151996233,37,0.201616270989682
"GO:2000273 positive regulation of receptor activity",0.201763645897983,0.84827268219952,0.201763645897983,0.955395151996233,17,0.201763645897983
"GO:0042993 positive regulation of transcription factor import into nucleus",0.201809238470127,0.84174745902859,0.201809238470127,0.955395151996233,31,0.201809238470127
"GO:0006953 acute-phase response",0.202075124838336,0.838364815437808,0.202075124838335,0.955395151996233,44,0.202075124838336
"GO:0046427 positive regulation of JAK-STAT cascade",0.202421346225374,0.836416099818796,0.202421346225374,0.955395151996233,53,0.202421346225374
"GO:0002711 positive regulation of T cell mediated immunity",0.202524105330424,0.841115686484105,0.202524105330424,0.955395151996233,25,0.202524105330424
"GO:0070229 negative regulation of lymphocyte apoptotic process",0.202564629015515,0.846948867325805,0.202564629015515,0.955395151996233,16,0.202564629015515
"GO:0043616 keratinocyte proliferation",0.202608661326036,0.839936708116249,0.202608661326036,0.955395151996233,25,0.202608661326036
"GO:0002823 negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.20263945441802,0.846514607563165,0.20263945441802,0.955395151996233,14,0.20263945441802
"GO:0009268 response to pH",0.20264306752684,0.842652235316117,0.20264306752684,0.955395151996233,19,0.20264306752684
"GO:0070201 regulation of establishment of protein localization",0.203366583852337,0.830269324243532,0.203366583852337,0.955395151996233,317,0.203366583852337
"GO:0055008 cardiac muscle tissue morphogenesis",0.204448521734131,0.829143554905019,0.204448521734131,0.955395151996233,54,0.204448521734131
"GO:0000819 sister chromatid segregation",0.204496173442006,0.83060146813448,0.204496173442006,0.955395151996233,53,0.204496173442006
"GO:0097285 cell-type specific apoptotic process",0.205248793278397,0.823757200091489,0.205248793278397,0.955395151996233,269,0.205248793278397
"GO:0034383 low-density lipoprotein particle clearance",0.205378050535401,0.83349410117414,0.205378050535401,0.955395151996233,17,0.205378050535401
"GO:0002495 antigen processing and presentation of peptide antigen via MHC class II",0.205849857557751,0.823442360639924,0.205849857557751,0.955395151996233,92,0.205849857557751
"GO:0007229 integrin-mediated signaling pathway",0.205984295800032,0.82324962033764,0.205984295800032,0.955395151996233,68,0.205984295800032
"GO:0032606 type I interferon production",0.206049587767713,0.823433555791993,0.206049587767713,0.955395151996233,70,0.206049587767713
"GO:0061029 eyelid development in camera-type eye",0.206096599628272,0.840721076590645,0.206096599628272,0.955395151996233,10,0.206096599628272
"GO:0045063 T-helper 1 cell differentiation",0.206269235373963,0.833667809870743,0.206269235373963,0.955395151996233,14,0.206269235373963
"GO:0035587 purinergic receptor signaling pathway",0.206414790842544,0.836810673115145,0.206414790842543,0.955395151996233,12,0.206414790842543
"GO:0061318 renal filtration cell differentiation",0.206553647780072,0.832179772837212,0.206553647780073,0.955395151996233,14,0.206553647780073
"GO:0072112 glomerular visceral epithelial cell differentiation",0.206553647780072,0.832179772837212,0.206553647780073,0.955395151996233,14,0.206553647780073
"GO:0051271 negative regulation of cellular component movement",0.206886813697683,0.81861263737068,0.206886813697683,0.955395151996233,131,0.206886813697683
"GO:0002335 mature B cell differentiation",0.20708172981906,0.836272351887188,0.20708172981906,0.955395151996233,10,0.20708172981906
"GO:0002755 MyD88-dependent toll-like receptor signaling pathway",0.207099559589873,0.819131607839718,0.207099559589873,0.955395151996233,75,0.207099559589873
"GO:0045745 positive regulation of G-protein coupled receptor protein signaling pathway",0.207335850450888,0.827181743875224,0.207335850450888,0.955395151996233,16,0.207335850450888
"GO:0042976 activation of Janus kinase activity",0.207783735593164,0.835554440242627,0.207783735593164,0.955395151996233,10,0.207783735593164
"GO:0045780 positive regulation of bone resorption",0.207952247050171,0.830884749482199,0.207952247050171,0.955395151996233,11,0.207952247050171
"GO:0046852 positive regulation of bone remodeling",0.207952247050171,0.830884749482199,0.207952247050171,0.955395151996233,11,0.207952247050171
"GO:0030336 negative regulation of cell migration",0.208282770136031,0.813811883759832,0.208282770136031,0.955395151996233,122,0.208282770136031
"GO:0090287 regulation of cellular response to growth factor stimulus",0.208445268681317,0.813020750254889,0.208445268681317,0.955395151996233,146,0.208445268681317
"GO:0000070 mitotic sister chromatid segregation",0.209055370118134,0.814710916437105,0.209055370118134,0.955395151996233,50,0.209055370118134
"GO:0019886 antigen processing and presentation of exogenous peptide antigen via MHC class II",0.209181348684233,0.811803533251415,0.209181348684233,0.955395151996233,89,0.209181348684233
"GO:0045806 negative regulation of endocytosis",0.20931289081714,0.81562402650715,0.20931289081714,0.955395151996233,26,0.20931289081714
"GO:0002833 positive regulation of response to biotic stimulus",0.209675502398942,0.8245543041145,0.209675502398942,0.955395151996233,11,0.209675502398942
"GO:0007260 tyrosine phosphorylation of STAT protein",0.209685978008655,0.810613786420714,0.209685978008655,0.955395151996233,55,0.209685978008655
"GO:0032607 interferon-alpha production",0.209798879169942,0.820312113452601,0.209798879169942,0.955395151996233,16,0.209798879169942
"GO:0032647 regulation of interferon-alpha production",0.209798879169942,0.820312113452601,0.209798879169942,0.955395151996233,16,0.209798879169942
"GO:0002643 regulation of tolerance induction",0.209975683818869,0.825494504126014,0.209975683818869,0.955395151996233,11,0.209975683818869
"GO:0007205 protein kinase C-activating G-protein coupled receptor signaling pathway",0.210107494390109,0.812390695591982,0.210107494390109,0.955395151996233,34,0.210107494390109
"GO:0032856 activation of Ras GTPase activity",0.2107594984385,0.810544115616372,0.2107594984385,0.955395151996233,28,0.2107594984385
"GO:0032602 chemokine production",0.212238687557786,0.802077005062175,0.212238687557786,0.955395151996233,53,0.212238687557786
"GO:0000085 G2 phase of mitotic cell cycle",0.212656465708222,0.823525314954851,0.212656465708222,0.955395151996233,11,0.212656465708222
"GO:0051319 G2 phase",0.212656465708222,0.823525314954851,0.212656465708222,0.955395151996233,11,0.212656465708222
"GO:0031650 regulation of heat generation",0.212879051479409,0.816479398106372,0.212879051479409,0.955395151996233,10,0.212879051479409
"GO:0001916 positive regulation of T cell mediated cytotoxicity",0.213183811400864,0.811303987737194,0.213183811400864,0.955395151996233,13,0.213183811400864
"GO:0032648 regulation of interferon-beta production",0.21445237778377,0.798227614201384,0.21445237778377,0.955395151996233,31,0.21445237778377
"GO:2000146 negative regulation of cell motility",0.214576347540448,0.791964305423435,0.214576347540448,0.955395151996233,125,0.214576347540448
"GO:0032814 regulation of natural killer cell activation",0.214702423893881,0.797921049397209,0.214702423893881,0.955395151996233,22,0.214702423893881
"GO:0038084 vascular endothelial growth factor signaling pathway",0.215339287344248,0.803421932521024,0.215339287344248,0.955395151996233,12,0.215339287344248
"GO:0042634 regulation of hair cycle",0.21558640669877,0.800290276123931,0.21558640669877,0.955395151996233,14,0.21558640669877
"GO:0043903 regulation of symbiosis, encompassing mutualism through parasitism",0.215608098744169,0.794571433709872,0.215608098744169,0.955395151996233,23,0.215608098744169
"GO:0001556 oocyte maturation",0.215976635908563,0.797994189573761,0.215976635908563,0.955395151996233,15,0.215976635908563
"GO:0045682 regulation of epidermis development",0.216453781743991,0.788646906072156,0.216453781743991,0.955395151996233,37,0.216453781743991
"GO:0042509 regulation of tyrosine phosphorylation of STAT protein",0.216703920252268,0.7866113917424,0.216703920252268,0.955395151996233,50,0.216703920252268
"GO:0045124 regulation of bone resorption",0.217646505441831,0.786755055451499,0.217646505441831,0.955395151996233,25,0.217646505441831
"GO:0002698 negative regulation of immune effector process",0.218487679979369,0.780351626603214,0.218487679979369,0.955395151996233,53,0.218487679979369
"GO:0007512 adult heart development",0.21913614414146,0.790565906033158,0.21913614414146,0.955395151996233,14,0.21913614414146
"GO:0048738 cardiac muscle tissue development",0.219273051068549,0.775891341203092,0.219273051068549,0.955395151996233,137,0.219273051068549
"GO:0002026 regulation of the force of heart contraction",0.219679829956044,0.781520643772803,0.219679829956044,0.955395151996233,22,0.219679829956044
"GO:0060706 cell differentiation involved in embryonic placenta development",0.220541063471851,0.779002901980439,0.220541063471851,0.955395151996233,19,0.220541063471851
"GO:0046579 positive regulation of Ras protein signal transduction",0.22068377587175,0.778006680468684,0.22068377587175,0.955395151996233,26,0.22068377587175
"GO:0002886 regulation of myeloid leukocyte mediated immunity",0.221435807999519,0.775711411603988,0.221435807999519,0.955395151996233,22,0.221435807999519
"GO:0045822 negative regulation of heart contraction",0.221444876965564,0.780207716197566,0.221444876965564,0.955395151996233,16,0.221444876965564
"GO:0007062 sister chromatid cohesion",0.221706194036478,0.773289099402607,0.221706194036478,0.955395151996233,34,0.221706194036478
"GO:0010812 negative regulation of cell-substrate adhesion",0.221836769564141,0.771784820578463,0.221836769564142,0.955395151996233,33,0.221836769564142
"GO:0050714 positive regulation of protein secretion",0.222085527569639,0.766999894064633,0.222085527569639,0.955395151996233,84,0.222085527569639
"GO:0071636 positive regulation of transforming growth factor beta production",0.222154404207369,0.785778883697742,0.222154404207369,0.955395151996233,11,0.222154404207369
"GO:0051353 positive regulation of oxidoreductase activity",0.222442195424586,0.768902279704684,0.222442195424586,0.955395151996233,32,0.222442195424586
"GO:0044243 multicellular organismal catabolic process",0.222487532116911,0.770914204060852,0.222487532116911,0.955395151996233,28,0.222487532116911
"GO:0040001 establishment of mitotic spindle localization",0.222706430865631,0.778089484926113,0.222706430865631,0.955395151996233,16,0.222706430865631
"GO:0032608 interferon-beta production",0.223117719205389,0.768060132085124,0.223117719205389,0.955395151996233,33,0.223117719205389
"GO:0006874 cellular calcium ion homeostasis",0.223120727171629,0.762326701063052,0.223120727171629,0.955395151996233,240,0.223120727171629
"GO:0045103 intermediate filament-based process",0.224061386892861,0.763818010360272,0.224061386892861,0.955395151996233,30,0.224061386892861
"GO:2001251 negative regulation of chromosome organization",0.22406470441045,0.762768946703324,0.22406470441045,0.955395151996233,38,0.22406470441045
"GO:0010942 positive regulation of cell death",0.224071827788209,0.758910711097039,0.224071827788209,0.955395151996233,440,0.224071827788209
"GO:0010935 regulation of macrophage cytokine production",0.224876061085168,0.781184240789106,0.224876061085168,0.955395151996233,10,0.224876061085168
"GO:0035815 positive regulation of renal sodium excretion",0.225232771840792,0.766453537899843,0.225232771840792,0.955395151996233,14,0.225232771840792
"GO:0051057 positive regulation of small GTPase mediated signal transduction",0.2260416375915,0.759291044455597,0.2260416375915,0.955395151996233,28,0.2260416375915
"GO:0008037 cell recognition",0.226216532806942,0.753361218493263,0.226216532806942,0.955395151996233,75,0.226216532806942
"GO:0050805 negative regulation of synaptic transmission",0.226510406785825,0.755695630696393,0.226510406785825,0.955395151996233,29,0.226510406785825
"GO:0032320 positive regulation of Ras GTPase activity",0.226542776456994,0.751833973653314,0.226542776456994,0.955395151996233,97,0.226542776456994
"GO:0032677 regulation of interleukin-8 production",0.227180765296586,0.751941134203176,0.227180765296586,0.955395151996233,40,0.227180765296586
"GO:0032743 positive regulation of interleukin-2 production",0.227314168104339,0.764373419279839,0.227314168104339,0.955395151996233,10,0.227314168104339
"GO:0010591 regulation of lamellipodium assembly",0.227344335116524,0.762232052915461,0.227344335116524,0.955395151996233,13,0.227344335116524
"GO:0050728 negative regulation of inflammatory response",0.227617903451713,0.748921469998176,0.227617903451713,0.955395151996233,68,0.227617903451713
"GO:0045599 negative regulation of fat cell differentiation",0.22845199646742,0.748985638574146,0.22845199646742,0.955395151996233,30,0.22845199646742
"GO:0010878 cholesterol storage",0.229511852438266,0.754626084425539,0.229511852438266,0.955395151996233,14,0.229511852438266
"GO:0042574 retinal metabolic process",0.230263086330325,0.751379161683845,0.230263086330325,0.955395151996233,12,0.230263086330325
"GO:0009409 response to cold",0.230581414625551,0.741646284962671,0.230581414625551,0.955395151996233,32,0.230581414625551
"GO:0070371 ERK1 and ERK2 cascade",0.230634828151746,0.737922178542279,0.230634828151746,0.955395151996233,131,0.230634828151746
"GO:0032642 regulation of chemokine production",0.231190264594886,0.738099285487503,0.231190264594886,0.955395151996233,49,0.231190264594886
"GO:0006941 striated muscle contraction",0.232739536672378,0.731731905679867,0.232739536672378,0.955395151996233,87,0.232739536672378
"GO:0050766 positive regulation of phagocytosis",0.233132708057726,0.733587921763283,0.233132708057726,0.955395151996233,30,0.233132708057726
"GO:0031670 cellular response to nutrient",0.233224628415978,0.73512733089938,0.233224628415978,0.955395151996233,24,0.233224628415978
"GO:0010955 negative regulation of protein processing",0.233833003365794,0.73613354010611,0.233833003365794,0.955395151996233,16,0.233833003365794
"GO:0051222 positive regulation of protein transport",0.234997758806279,0.72332332489018,0.234997758806279,0.955395151996233,174,0.234997758806279
"GO:0032768 regulation of monooxygenase activity",0.235182013255948,0.725313617375357,0.235182013255948,0.955395151996233,44,0.235182013255948
"GO:0001829 trophectodermal cell differentiation",0.235389484682052,0.730531320662947,0.235389484682052,0.955395151996233,16,0.235389484682052
"GO:0002645 positive regulation of tolerance induction",0.23549263206952,0.737775016816625,0.23549263206952,0.955395151996233,10,0.23549263206952
"GO:0033627 cell adhesion mediated by integrin",0.23637651260544,0.721086874497351,0.23637651260544,0.955395151996233,47,0.23637651260544
"GO:0010885 regulation of cholesterol storage",0.237509524624095,0.728445896386497,0.237509524624095,0.955395151996233,13,0.237509524624095
"GO:0001711 endodermal cell fate commitment",0.237916687948669,0.722744659062028,0.237916687948669,0.955395151996233,15,0.237916687948669
"GO:0000188 inactivation of MAPK activity",0.238008019817581,0.718268550401561,0.238008019817581,0.955395151996233,26,0.238008019817581
"GO:0097006 regulation of plasma lipoprotein particle levels",0.238316019037572,0.714581825605628,0.238316019037572,0.955395151996233,50,0.238316019037572
"GO:0050795 regulation of behavior",0.239371904418139,0.709326314212229,0.239371904418139,0.955395151996233,134,0.239371904418139
