"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0021904 dorsal/ventral neural tube patterning",0.274552868707107,-0.607190046647466,0.274552868707107,0.558888211873538,17,0.274552868707107
"GO:0009071 serine family amino acid catabolic process",0.275111795593765,-0.604812564099156,0.275111795593765,0.559763550359948,15,0.275111795593765
"GO:0010894 negative regulation of steroid biosynthetic process",0.275397261582326,-0.603551022773501,0.275397261582326,0.559792436940672,16,0.275397261582326
"GO:0050953 sensory perception of light stimulus",0.275502402806833,-0.596791748857566,0.275502402806833,0.559792436940672,199,0.275502402806833
"GO:0051926 negative regulation of calcium ion transport",0.275512767789548,-0.604028294098089,0.275512767789548,0.559792436940672,18,0.275512767789548
"GO:0009084 glutamine family amino acid biosynthetic process",0.275752662942696,-0.601545940240182,0.275752662942696,0.559823330485436,19,0.275752662942696
"GO:0044060 regulation of endocrine process",0.275914310718724,-0.599428197317581,0.275914310718724,0.559823330485436,24,0.275914310718724
"GO:0046851 negative regulation of bone remodeling",0.275914769055466,-0.611299746797215,0.275914769055466,0.559823330485436,11,0.275914769055466
"GO:0031623 receptor internalization",0.276151764737066,-0.596201438114123,0.276151764737066,0.559991065764549,57,0.276151764737066
"GO:0031099 regeneration",0.27625538066966,-0.595048109675931,0.27625538066966,0.559991065764549,99,0.27625538066966
"GO:0042770 signal transduction in response to DNA damage",0.276577049841812,-0.594017193559392,0.276577049841812,0.560381498092929,118,0.276577049841812
"GO:0046856 phosphatidylinositol dephosphorylation",0.277814827932462,-0.607833251950342,0.277814827932462,0.562112661266402,11,0.277814827932462
"GO:0015909 long-chain fatty acid transport",0.277889960322755,-0.591531797802562,0.277889960322755,0.562112661266402,43,0.277889960322755
"GO:0021799 cerebral cortex radially oriented cell migration",0.277946851906938,-0.595672621102184,0.277946851906938,0.562112661266402,16,0.277946851906938
"GO:0016925 protein sumoylation",0.277949305329103,-0.593268474452837,0.277949305329103,0.562112661266402,31,0.277949305329103
"GO:0006081 cellular aldehyde metabolic process",0.278421447749814,-0.59010323064555,0.278421447749814,0.562618094544582,40,0.278421447749814
"GO:0030810 positive regulation of nucleotide biosynthetic process",0.278884312161489,-0.587752100217561,0.278884312161489,0.562618094544582,68,0.278884312161489
"GO:1900373 positive regulation of purine nucleotide biosynthetic process",0.278884312161489,-0.587752100217561,0.278884312161489,0.562618094544582,68,0.278884312161489
"GO:0072207 metanephric epithelium development",0.279048692857703,-0.590681108006844,0.279048692857703,0.562618094544582,22,0.279048692857703
"GO:0070206 protein trimerization",0.27915803957479,-0.589505965229244,0.27915803957479,0.562618094544582,30,0.27915803957479
"GO:0014065 phosphatidylinositol 3-kinase cascade",0.279161065713735,-0.586705883170363,0.279161065713735,0.562618094544582,73,0.279161065713735
"GO:1901071 glucosamine-containing compound metabolic process",0.279407177027903,-0.5913338063018,0.279407177027903,0.562618094544582,25,0.279407177027903
"GO:0032024 positive regulation of insulin secretion",0.279510419991899,-0.586683599571692,0.279510419991899,0.562618094544582,43,0.279510419991899
"GO:0035082 axoneme assembly",0.27959149835977,-0.595156914234249,0.27959149835977,0.562618094544582,11,0.27959149835977
"GO:0006356 regulation of transcription from RNA polymerase I promoter",0.279673823662059,-0.59839791201026,0.279673823662059,0.562618094544582,10,0.279673823662059
"GO:0051492 regulation of stress fiber assembly",0.279799460794838,-0.586193400139316,0.279799460794838,0.562618094544582,39,0.279799460794838
"GO:0001676 long-chain fatty acid metabolic process",0.279875579192975,-0.586519971758743,0.279875579192975,0.562618094544582,41,0.279875579192975
"GO:0006379 mRNA cleavage",0.2798837135459,-0.600444225321017,0.2798837135459,0.562618094544582,12,0.2798837135459
"GO:0006582 melanin metabolic process",0.280153706150012,-0.591462762986656,0.280153706150012,0.5627747068438,12,0.280153706150012
"GO:0032201 telomere maintenance via semi-conservative replication",0.28034049219935,-0.588951850658931,0.28034049219935,0.5627747068438,24,0.28034049219935
"GO:0008105 asymmetric protein localization",0.280350458522142,-0.588384530972281,0.280350458522142,0.5627747068438,16,0.280350458522142
"GO:1901019 regulation of calcium ion transmembrane transporter activity",0.28053916037133,-0.585298512817956,0.28053916037133,0.562838976877571,32,0.28053916037133
"GO:0007603 phototransduction, visible light",0.280641728452313,-0.590796332317324,0.280641728452313,0.562838976877571,11,0.280641728452313
"GO:0072348 sulfur compound transport",0.281010697305539,-0.58555477419768,0.281010697305539,0.563318766251455,25,0.281010697305539
"GO:2001244 positive regulation of intrinsic apoptotic signaling pathway",0.281603077916755,-0.585992315456957,0.281603077916755,0.564183004090894,16,0.281603077916755
"GO:0021872 forebrain generation of neurons",0.281701693429078,-0.580460625769176,0.281701693429078,0.564183004090894,39,0.281701693429078
"GO:0048635 negative regulation of muscle organ development",0.281865816887171,-0.583147270311369,0.281865816887171,0.564216787342422,18,0.281865816887171
"GO:0007494 midgut development",0.28211421995544,-0.590814632661738,0.28211421995544,0.564216787342422,10,0.28211421995544
"GO:0030816 positive regulation of cAMP metabolic process",0.282238337657241,-0.578060919671077,0.282238337657241,0.564216787342422,59,0.282238337657241
"GO:0030819 positive regulation of cAMP biosynthetic process",0.282238337657241,-0.578060919671077,0.282238337657241,0.564216787342422,59,0.282238337657241
"GO:0000038 very long-chain fatty acid metabolic process",0.282561336443223,-0.580404491902747,0.282561336443223,0.564322984990566,24,0.282561336443223
"GO:0045844 positive regulation of striated muscle tissue development",0.282811334716599,-0.585628818290456,0.282811334716599,0.564322984990566,13,0.282811334716599
"GO:0048636 positive regulation of muscle organ development",0.282811334716599,-0.585628818290456,0.282811334716599,0.564322984990566,13,0.282811334716599
"GO:1901863 positive regulation of muscle tissue development",0.282811334716599,-0.585628818290456,0.282811334716599,0.564322984990566,13,0.282811334716599
"GO:0072070 loop of Henle development",0.283109833581896,-0.588852024426943,0.283109833581896,0.564659116863845,11,0.283109833581896
"GO:0048265 response to pain",0.283645500285279,-0.57658597011772,0.283645500285279,0.565467751257429,27,0.283645500285279
"GO:0030799 regulation of cyclic nucleotide metabolic process",0.284112765306654,-0.571614888457114,0.284112765306654,0.565564719243898,104,0.284112765306654
"GO:0072234 metanephric nephron tubule development",0.284129625063205,-0.57675458037572,0.284129625063205,0.565564719243898,18,0.284129625063205
"GO:0072243 metanephric nephron epithelium development",0.284129625063205,-0.57675458037572,0.284129625063205,0.565564719243898,18,0.284129625063205
"GO:0051193 regulation of cofactor metabolic process",0.28470524815183,-0.5777966120375,0.28470524815183,0.565564719243898,14,0.28470524815183
"GO:0051196 regulation of coenzyme metabolic process",0.28470524815183,-0.5777966120375,0.28470524815183,0.565564719243898,14,0.28470524815183
"GO:0045786 negative regulation of cell cycle",0.284845699204864,-0.568759626416159,0.284845699204863,0.565564719243898,449,0.284845699204863
"GO:0033363 secretory granule organization",0.284883081344338,-0.580326087577789,0.284883081344338,0.565564719243898,12,0.284883081344338
"GO:0031290 retinal ganglion cell axon guidance",0.285160646707686,-0.573141179862466,0.285160646707686,0.565564719243898,18,0.285160646707686
"GO:0010594 regulation of endothelial cell migration",0.285178321143231,-0.568860168699929,0.285178321143231,0.565564719243898,72,0.285178321143231
"GO:0046164 alcohol catabolic process",0.285202067311418,-0.569477124950021,0.285202067311417,0.565564719243898,51,0.285202067311417
"GO:0031638 zymogen activation",0.285223533830316,-0.572955923209614,0.285223533830316,0.565564719243898,18,0.285223533830316
"GO:0040037 negative regulation of fibroblast growth factor receptor signaling pathway",0.28525719372274,-0.577625119737388,0.28525719372274,0.565564719243898,11,0.28525719372274
"GO:0031954 positive regulation of protein autophosphorylation",0.285577940219798,-0.576108455096642,0.285577940219798,0.565942225666072,13,0.285577940219798
"GO:0030003 cellular cation homeostasis",0.286102466691778,-0.565073150388839,0.286102466691778,0.566723043054608,357,0.286102466691778
"GO:0060438 trachea development",0.286416381624,-0.573237241522837,0.286416381624,0.567086150939994,13,0.286416381624
"GO:0030858 positive regulation of epithelial cell differentiation",0.287003717669261,-0.566681610075923,0.287003717669261,0.56775457328813,28,0.287003717669261
"GO:0030539 male genitalia development",0.287015497090614,-0.56682102454325,0.287015497090614,0.56775457328813,22,0.287015497090614
"GO:0045879 negative regulation of smoothened signaling pathway",0.287538024287491,-0.565472942292897,0.287538024287491,0.568529190098491,20,0.287538024287491
"GO:0071900 regulation of protein serine/threonine kinase activity",0.288110992475396,-0.55917607453788,0.288110992475396,0.569402789862617,363,0.288110992475396
"GO:0035812 renal sodium excretion",0.288523276111664,-0.562602633330567,0.288523276111664,0.569698983572917,21,0.288523276111664
"GO:0035813 regulation of renal sodium excretion",0.288523276111664,-0.562602633330567,0.288523276111664,0.569698983572917,21,0.288523276111664
"GO:0045939 negative regulation of steroid metabolic process",0.288740818471638,-0.563018368142864,0.288740818471638,0.569869379001751,17,0.288740818471638
"GO:0050974 detection of mechanical stimulus involved in sensory perception",0.289093088820885,-0.5621312889295,0.289093088820885,0.57030540284429,20,0.289093088820885
"GO:0010522 regulation of calcium ion transport into cytosol",0.289348220358486,-0.557308513112659,0.289348220358486,0.570549488100158,52,0.289348220358486
"GO:0072350 tricarboxylic acid metabolic process",0.28966537900016,-0.572237415840743,0.28966537900016,0.570638879198682,10,0.28966537900016
"GO:0034101 erythrocyte homeostasis",0.28996356028012,-0.554607186263217,0.28996356028012,0.570638879198682,95,0.28996356028012
"GO:0044236 multicellular organismal metabolic process",0.289977642790265,-0.554722008610963,0.289977642790265,0.570638879198682,74,0.289977642790265
"GO:0045749 negative regulation of S phase of mitotic cell cycle",0.289985020549988,-0.56717349206579,0.289985020549988,0.570638879198682,12,0.289985020549988
"GO:0046777 protein autophosphorylation",0.290128349052572,-0.553550518093088,0.290128349052572,0.570638879198682,180,0.290128349052572
"GO:0007044 cell-substrate junction assembly",0.290216021997276,-0.554422506783255,0.290216021997276,0.570638879198682,59,0.290216021997276
"GO:0001759 organ induction",0.290313515465198,-0.556421735439293,0.290313515465198,0.570638879198682,24,0.290313515465198
"GO:0001523 retinoid metabolic process",0.290854473556968,-0.553308353095255,0.290854473556968,0.571443495106043,40,0.290854473556968
"GO:0060347 heart trabecula formation",0.291234816067254,-0.55951239992756,0.291234816067254,0.571931963529632,14,0.291234816067254
"GO:0033233 regulation of protein sumoylation",0.291766119294205,-0.560413272468413,0.291766119294205,0.572482075902128,12,0.291766119294205
"GO:0035774 positive regulation of insulin secretion involved in cellular response to glucose stimulus",0.291806898953089,-0.558431656134669,0.291806898953089,0.572482075902128,12,0.291806898953089
"GO:0010640 regulation of platelet-derived growth factor receptor signaling pathway",0.29191048273775,-0.561019900128877,0.29191048273775,0.572482075902128,10,0.29191048273775
"GO:0031050 dsRNA fragmentation",0.2923655238358,-0.554246118882763,0.2923655238358,0.572571140940523,16,0.2923655238358
"GO:0070918 production of small RNA involved in gene silencing by RNA",0.2923655238358,-0.554246118882763,0.2923655238358,0.572571140940523,16,0.2923655238358
"GO:0030335 positive regulation of cell migration",0.292386824690564,-0.546823593485223,0.292386824690565,0.572571140940523,224,0.292386824690564
"GO:0060117 auditory receptor cell development",0.292483369554601,-0.556687105569662,0.292483369554601,0.572571140940523,12,0.292483369554601
"GO:0018210 peptidyl-threonine modification",0.292927016207406,-0.546566752221206,0.292927016207406,0.573181209721747,56,0.292927016207406
"GO:0051281 positive regulation of release of sequestered calcium ion into cytosol",0.293091291908193,-0.553123810106534,0.293091291908193,0.573244319578998,13,0.293091291908193
"GO:0003215 cardiac right ventricle morphogenesis",0.293335467891841,-0.551190945451674,0.293335467891841,0.573255290705005,16,0.293335467891841
"GO:0048863 stem cell differentiation",0.2933879506819,-0.544149526626327,0.2933879506819,0.573255290705005,140,0.2933879506819
"GO:0001840 neural plate development",0.293492978175317,-0.552335822996929,0.293492978175317,0.573255290705005,11,0.293492978175317
"GO:0046131 pyrimidine ribonucleoside metabolic process",0.293939493309969,-0.545518361542253,0.293939493309969,0.573869280553906,33,0.293939493309969
"GO:0007435 salivary gland morphogenesis",0.29407405338819,-0.54411180092081,0.29407405338819,0.573873950477089,35,0.29407405338819
"GO:0021955 central nervous system neuron axonogenesis",0.29469802277169,-0.54308235206315,0.29469802277169,0.574725629380794,27,0.29469802277169
"GO:0043500 muscle adaptation",0.294775213411107,-0.542499024928846,0.294775213411107,0.574725629380794,42,0.294775213411107
"GO:0030804 positive regulation of cyclic nucleotide biosynthetic process",0.29544225787306,-0.53900946164018,0.29544225787306,0.575767631815452,66,0.29544225787306
"GO:0031116 positive regulation of microtubule polymerization",0.295746413732702,-0.552738297908017,0.295746413732702,0.576101807280122,10,0.295746413732702
"GO:0051384 response to glucocorticoid stimulus",0.295947407139379,-0.536935417458614,0.295947407139379,0.576234816950307,107,0.295947407139379
"GO:0070528 protein kinase C signaling cascade",0.296549390620777,-0.539879683676041,0.296549390620777,0.577148119262848,17,0.296549390620777
"GO:0048048 embryonic eye morphogenesis",0.29739219679793,-0.534789881544744,0.29739219679793,0.577909995066929,31,0.29739219679793
"GO:0097237 cellular response to toxin",0.297528908669318,-0.540089068534389,0.297528908669317,0.577909995066929,14,0.297528908669317
"GO:0060322 head development",0.29758681367446,-0.533155861316076,0.297586813674459,0.577909995066929,49,0.29758681367446
"GO:0009200 deoxyribonucleoside triphosphate metabolic process",0.297855761918588,-0.542865338666929,0.297855761918588,0.577909995066929,13,0.297855761918588
"GO:0071868 cellular response to monoamine stimulus",0.297990218221086,-0.540726134938956,0.297990218221086,0.577909995066929,10,0.297990218221086
"GO:0071870 cellular response to catecholamine stimulus",0.297990218221086,-0.540726134938956,0.297990218221086,0.577909995066929,10,0.297990218221086
"GO:0045426 quinone cofactor biosynthetic process",0.298005637714154,-0.54035818308644,0.298005637714154,0.577909995066929,12,0.298005637714154
"GO:1901663 quinone biosynthetic process",0.298005637714154,-0.54035818308644,0.298005637714154,0.577909995066929,12,0.298005637714154
"GO:0000082 G1/S transition of mitotic cell cycle",0.298226704668185,-0.530004611020673,0.298226704668185,0.578080514138062,197,0.298226704668185
"GO:0042219 cellular modified amino acid catabolic process",0.299055991847336,-0.536045013654601,0.299055991847336,0.57927669771693,12,0.299055991847336
"GO:0030814 regulation of cAMP metabolic process",0.299180268410937,-0.527798060605334,0.299180268410937,0.57927669771693,87,0.299180268410937
"GO:0009913 epidermal cell differentiation",0.299244042602274,-0.527301792783452,0.299244042602274,0.57927669771693,118,0.299244042602274
"GO:0060841 venous blood vessel development",0.299510148059918,-0.533884833861959,0.299510148059918,0.579533450479575,14,0.299510148059918
"GO:0051324 prophase",0.299925615076856,-0.529170025519058,0.299925615076856,0.580078851075148,25,0.299925615076856
"GO:0009070 serine family amino acid biosynthetic process",0.300380173685299,-0.530618778276095,0.300380173685299,0.580548839242882,13,0.300380173685299
"GO:0008212 mineralocorticoid metabolic process",0.300436029889165,-0.530583549462619,0.300436029889165,0.580548839242882,13,0.300436029889165
"GO:0072337 modified amino acid transport",0.30154101799109,-0.527061805469691,0.30154101799109,0.582424866600227,17,0.30154101799109
"GO:0090208 positive regulation of triglyceride metabolic process",0.302550155375862,-0.523849875089755,0.302550155375862,0.583828173592357,15,0.302550155375862
"GO:0035137 hindlimb morphogenesis",0.302597750177702,-0.519167696915352,0.302597750177703,0.583828173592357,38,0.302597750177702
"GO:0030513 positive regulation of BMP signaling pathway",0.30267093937273,-0.520100973338322,0.30267093937273,0.583828173592357,27,0.30267093937273
"GO:0043277 apoptotic cell clearance",0.302920941237416,-0.522631311613584,0.302920941237416,0.583839539684827,19,0.302920941237416
"GO:0042246 tissue regeneration",0.302945758385517,-0.518526044882915,0.302945758385517,0.583839539684827,33,0.302945758385517
"GO:0015949 nucleobase-containing small molecule interconversion",0.303537632471999,-0.519783009249335,0.303537632471999,0.58472067444251,18,0.303537632471999
"GO:0051130 positive regulation of cellular component organization",0.30420715625825,-0.512505207766159,0.30420715625825,0.585261218994595,491,0.30420715625825
"GO:0070498 interleukin-1-mediated signaling pathway",0.304303446700796,-0.5235255651833,0.304303446700796,0.585261218994595,14,0.304303446700796
"GO:0006044 N-acetylglucosamine metabolic process",0.304448567428065,-0.520623446467202,0.304448567428065,0.585261218994595,16,0.304448567428065
"GO:0031269 pseudopodium assembly",0.304580448897298,-0.519594849304981,0.304580448897298,0.585261218994595,11,0.304580448897298
"GO:0042640 anagen",0.304948010252601,-0.519507371382792,0.304948010252601,0.585261218994595,12,0.304948010252601
"GO:0007602 phototransduction",0.304976111636326,-0.512692006788456,0.304976111636326,0.585261218994595,36,0.304976111636326
"GO:0009698 phenylpropanoid metabolic process",0.305096954477302,-0.516077266360486,0.305096954477301,0.585261218994595,14,0.305096954477301
"GO:0009408 response to heat",0.305130189294192,-0.511161904184671,0.305130189294192,0.585261218994595,61,0.305130189294192
"GO:0033327 Leydig cell differentiation",0.305216882260513,-0.517736968343013,0.305216882260513,0.585261218994595,11,0.305216882260513
"GO:0035809 regulation of urine volume",0.305401315261058,-0.513978118587551,0.305401315261058,0.585261218994595,17,0.305401315261058
"GO:0009132 nucleoside diphosphate metabolic process",0.305446877054471,-0.514566385471656,0.305446877054471,0.585261218994595,16,0.305446877054471
"GO:0055012 ventricular cardiac muscle cell differentiation",0.305565131757082,-0.514114340313364,0.305565131757082,0.585261218994595,20,0.305565131757082
"GO:0035196 production of miRNAs involved in gene silencing by miRNA",0.305570516688334,-0.515790003834381,0.305570516688334,0.585261218994595,15,0.305570516688334
"GO:0006991 response to sterol depletion",0.305742919765811,-0.523646477732701,0.305742919765811,0.585283635024382,10,0.305742919765811
"GO:0060601 lateral sprouting from an epithelium",0.305851812038306,-0.514669496127596,0.305851812038306,0.585283635024382,13,0.305851812038306
"GO:0007212 dopamine receptor signaling pathway",0.306028312002801,-0.510237604240108,0.306028312002801,0.585363405601834,29,0.306028312002801
"GO:0030299 intestinal cholesterol absorption",0.306841692641509,-0.512813073344561,0.306841692641509,0.586660779149905,12,0.306841692641509
"GO:0050982 detection of mechanical stimulus",0.307312129146526,-0.507537268321502,0.307312129146526,0.587301613008018,27,0.307312129146526
"GO:0060396 growth hormone receptor signaling pathway",0.307584955364614,-0.505781491707969,0.307584955364614,0.587339020581324,30,0.307584955364614
"GO:0010738 regulation of protein kinase A signaling cascade",0.307602241548119,-0.514547440219351,0.307602241548119,0.587339020581324,10,0.307602241548119
"GO:0060343 trabecula formation",0.308056462508634,-0.50577566566844,0.308056462508634,0.587622375387106,24,0.308056462508634
"GO:0035195 gene silencing by miRNA",0.308065500247287,-0.505811663323268,0.308065500247287,0.587622375387106,26,0.308065500247287
"GO:0040020 regulation of meiosis",0.308280048845995,-0.504798632116777,0.308280048845995,0.587622375387106,22,0.308280048845995
"GO:0055092 sterol homeostasis",0.30829197861166,-0.50230506144166,0.30829197861166,0.587622375387106,59,0.30829197861166
"GO:0014048 regulation of glutamate secretion",0.308989658070126,-0.505886477056534,0.308989658070126,0.588693767152474,12,0.308989658070126
"GO:0051058 negative regulation of small GTPase mediated signal transduction",0.309403498600339,-0.500579680114677,0.309403498600339,0.589050444180234,31,0.309403498600339
"GO:0007163 establishment or maintenance of cell polarity",0.309671329149384,-0.497476081371621,0.309671329149384,0.589050444180234,114,0.309671329149384
"GO:0002031 G-protein coupled receptor internalization",0.309681943219601,-0.508409098081337,0.309681943219601,0.589050444180234,11,0.309681943219601
"GO:0021801 cerebral cortex radial glia guided migration",0.3098092283927,-0.505186733463437,0.3098092283927,0.589050444180234,10,0.3098092283927
"GO:0007613 memory",0.309871829537356,-0.497424909067505,0.309871829537356,0.589050444180234,67,0.309871829537356
"GO:0061005 cell differentiation involved in kidney development",0.310202847814023,-0.497401210701228,0.310202847814023,0.589050444180234,39,0.310202847814023
"GO:0051781 positive regulation of cell division",0.31023918160565,-0.49657245712884,0.31023918160565,0.589050444180234,58,0.31023918160565
"GO:0034138 toll-like receptor 3 signaling pathway",0.310517683324638,-0.49591571122656,0.310517683324638,0.589050444180234,71,0.310517683324638
"GO:0048644 muscle organ morphogenesis",0.310545723393548,-0.495493716839875,0.310545723393548,0.589050444180234,66,0.310545723393548
"GO:0045596 negative regulation of cell differentiation",0.310614714940943,-0.494288762155555,0.310614714940943,0.589050444180234,433,0.310614714940943
"GO:0043536 positive regulation of blood vessel endothelial cell migration",0.310669165631676,-0.498749825628781,0.310669165631676,0.589050444180234,21,0.310669165631676
"GO:0050768 negative regulation of neurogenesis",0.310868903697612,-0.494244403810331,0.310868903697612,0.589171881211276,93,0.310868903697612
"GO:0060292 long term synaptic depression",0.311059307673715,-0.503218343263708,0.311059307673715,0.589275529633189,11,0.311059307673715
"GO:0050873 brown fat cell differentiation",0.311318480194842,-0.49509570716744,0.311318480194842,0.589353481384583,30,0.311318480194842
"GO:0032757 positive regulation of interleukin-8 production",0.311371922223914,-0.497368643934293,0.311371922223914,0.589353481384583,19,0.311371922223914
"GO:0006921 cellular component disassembly involved in execution phase of apoptosis",0.312027301112963,-0.491283652443517,0.312027301112963,0.589941154996191,74,0.312027301112963
"GO:0051924 regulation of calcium ion transport",0.312119146500611,-0.490474118128968,0.312119146500611,0.589941154996191,125,0.312119146500611
"GO:2001237 negative regulation of extrinsic apoptotic signaling pathway",0.312176745752842,-0.500395507958325,0.312176745752842,0.589941154996191,12,0.312176745752842
"GO:0006090 pyruvate metabolic process",0.312422252751859,-0.491536138285422,0.312422252751859,0.589941154996191,33,0.312422252751859
"GO:0043149 stress fiber assembly",0.312598319153627,-0.490292568678339,0.312598319153627,0.589941154996191,47,0.312598319153627
"GO:0008645 hexose transport",0.312633486330317,-0.489075233288135,0.312633486330317,0.589941154996191,113,0.312633486330317
"GO:0015758 glucose transport",0.312633486330317,-0.489075233288135,0.312633486330317,0.589941154996191,113,0.312633486330317
"GO:0014072 response to isoquinoline alkaloid",0.312912547634024,-0.491233900550653,0.312912547634024,0.590211243191544,22,0.312912547634024
"GO:0008635 activation of cysteine-type endopeptidase activity involved in apoptotic process by cytochrome c",0.313491489966549,-0.499765111605621,0.313491489966549,0.591046482603021,10,0.313491489966549
"GO:0006213 pyrimidine nucleoside metabolic process",0.313815155046166,-0.487072719983185,0.313815155046166,0.591301737736813,50,0.313815155046166
"GO:0010874 regulation of cholesterol efflux",0.314399498178004,-0.488915113667109,0.314399498178004,0.591301737736813,17,0.314399498178004
"GO:0000910 cytokinesis",0.314458024656084,-0.484068953242176,0.314458024656084,0.591301737736813,108,0.314458024656084
"GO:0010824 regulation of centrosome duplication",0.314473787009082,-0.49316623550466,0.314473787009082,0.591301737736813,15,0.314473787009082
"GO:0016601 Rac protein signal transduction",0.314491831869534,-0.48737786824217,0.314491831869534,0.591301737736813,22,0.314491831869534
"GO:0030850 prostate gland development",0.314531456677306,-0.484776140747428,0.314531456677306,0.591301737736813,48,0.314531456677306
"GO:0055123 digestive system development",0.314580150661455,-0.48358054572259,0.314580150661455,0.591301737736813,112,0.314580150661455
"GO:0032964 collagen biosynthetic process",0.31482689912679,-0.484978068558932,0.31482689912679,0.59150947468997,28,0.31482689912679
"GO:0042375 quinone cofactor metabolic process",0.315036068522237,-0.487289501092712,0.315036068522237,0.591646457406382,17,0.315036068522237
"GO:0043535 regulation of blood vessel endothelial cell migration",0.315931005840765,-0.481280033216283,0.315931005840765,0.592485017135833,38,0.315931005840765
"GO:0048015 phosphatidylinositol-mediated signaling",0.315942888278757,-0.479656917311423,0.315942888278757,0.592485017135833,134,0.315942888278757
"GO:0048017 inositol lipid-mediated signaling",0.315942888278757,-0.479656917311423,0.315942888278757,0.592485017135833,134,0.315942888278757
"GO:0007158 neuron cell-cell adhesion",0.316028396979868,-0.485633645960899,0.316028396979869,0.592485017135833,12,0.316028396979868
"GO:0071384 cellular response to corticosteroid stimulus",0.316291647890682,-0.481768462469633,0.316291647890682,0.592574570819791,22,0.316291647890682
"GO:0032507 maintenance of protein location in cell",0.316349114500293,-0.478780822328152,0.316349114500294,0.592574570819791,96,0.316349114500293
"GO:0050812 regulation of acyl-CoA biosynthetic process",0.317172876801371,-0.482924439304703,0.317172876801371,0.593421978887946,13,0.317172876801371
"GO:0018198 peptidyl-cysteine modification",0.317187701936247,-0.483211440579501,0.317187701936247,0.593421978887946,13,0.317187701936247
"GO:0003222 ventricular trabecula myocardium morphogenesis",0.317211518424441,-0.486386726138245,0.317211518424441,0.593421978887946,10,0.317211518424441
"GO:0002092 positive regulation of receptor internalization",0.317394645788448,-0.48064806166606,0.317394645788448,0.593508850996313,14,0.317394645788448
"GO:0031272 regulation of pseudopodium assembly",0.317826018182912,-0.482011038931115,0.317826018182912,0.594059651721999,10,0.317826018182912
"GO:0043046 DNA methylation involved in gamete generation",0.318131875689458,-0.479612185018227,0.318131875689458,0.59437547514786,13,0.318131875689458
"GO:0021587 cerebellum morphogenesis",0.318717669747764,-0.473977458297611,0.318717669747764,0.595213815933245,28,0.318717669747764
"GO:0060395 SMAD protein signal transduction",0.319170278794469,-0.474756318811261,0.31917027879447,0.595802816219083,17,0.319170278794469
"GO:0000079 regulation of cyclin-dependent protein kinase activity",0.319319662501451,-0.470645073115261,0.319319662501451,0.5958255155055,84,0.319319662501451
"GO:0021520 spinal cord motor neuron cell fate specification",0.319899350025203,-0.475262026714717,0.319899350025203,0.596650763663845,11,0.319899350025203
"GO:0086019 cell-cell signaling involved in cardiac conduction",0.320119964937154,-0.473956930140376,0.320119964937154,0.596805877096231,12,0.320119964937154
"GO:0000077 DNA damage checkpoint",0.320894542896593,-0.465858136869485,0.320894542896593,0.597797023845141,134,0.320894542896593
"GO:0032231 regulation of actin filament bundle assembly",0.320926960521194,-0.466864739950484,0.320926960521194,0.597797023845141,44,0.320926960521194
"GO:0060911 cardiac cell fate commitment",0.321174112877623,-0.470020167920042,0.321174112877623,0.597838909182772,14,0.321174112877623
"GO:0060896 neural plate pattern specification",0.321464097890397,-0.471084519921542,0.321464097890397,0.597838909182772,11,0.321464097890397
"GO:0071347 cellular response to interleukin-1",0.321534865191622,-0.465934268352064,0.321534865191622,0.597838909182772,40,0.321534865191622
"GO:0051301 cell division",0.321700289306151,-0.463117363359723,0.321700289306151,0.597838909182772,475,0.321700289306151
"GO:0097009 energy homeostasis",0.32173499437956,-0.476240448114286,0.32173499437956,0.597838909182772,10,0.32173499437956
"GO:0014896 muscle hypertrophy",0.321775571340428,-0.466208210711773,0.321775571340428,0.597838909182772,32,0.321775571340428
"GO:0090312 positive regulation of protein deacetylation",0.322383912945253,-0.473912703879195,0.322383912945253,0.598298169998554,11,0.322383912945253
"GO:0009954 proximal/distal pattern formation",0.322477419218715,-0.463218142217178,0.322477419218715,0.598298169998554,32,0.322477419218715
"GO:0072224 metanephric glomerulus development",0.322622494818782,-0.46585129933833,0.322622494818782,0.598298169998554,15,0.322622494818782
"GO:0060251 regulation of glial cell proliferation",0.322661964553632,-0.465180043898652,0.322661964553632,0.598298169998554,16,0.322661964553632
"GO:0045197 establishment or maintenance of epithelial cell apical/basal polarity",0.322711725964213,-0.466273097894967,0.322711725964213,0.598298169998554,13,0.322711725964213
"GO:0042632 cholesterol homeostasis",0.322944174642564,-0.460929495949137,0.322944174642564,0.598473583567228,58,0.322944174642564
"GO:0072202 cell differentiation involved in metanephros development",0.323440277511275,-0.463176162034558,0.323440277511275,0.599137237608343,15,0.323440277511275
"GO:0051496 positive regulation of stress fiber assembly",0.32358698459493,-0.460397035486684,0.32358698459493,0.599153384695601,27,0.32358698459493
"GO:0042438 melanin biosynthetic process",0.323789991064865,-0.464146180054536,0.323789991064865,0.599190450955093,11,0.323789991064865
"GO:0048569 post-embryonic organ development",0.323883000550807,-0.462791485251309,0.323883000550807,0.599190450955093,13,0.323883000550807
"GO:0071285 cellular response to lithium ion",0.32422105706644,-0.462641755693787,0.32422105706644,0.599560404507021,15,0.32422105706644
"GO:0021953 central nervous system neuron differentiation",0.324711972536098,-0.45512129072514,0.324711972536098,0.600212594615469,125,0.324711972536098
