"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0031280 negative regulation of cyclase activity",0.36231611422439,-0.354756276755172,0.36231611422439,0.643623003877827,22,0.36231611422439
"GO:0051323 metaphase",0.362427048475653,-0.357959419401718,0.362427048475653,0.643623003877827,10,0.362427048475653
"GO:0016101 diterpenoid metabolic process",0.363151639397332,-0.351265255714076,0.363151639397332,0.644646123574496,44,0.363151639397332
"GO:0055015 ventricular cardiac muscle cell development",0.363325932405944,-0.353724102691449,0.363325932405944,0.644691948715411,13,0.363325932405944
"GO:0006949 syncytium formation",0.363576479475913,-0.351270405313683,0.363576479475913,0.644832686943874,22,0.363576479475913
"GO:0002504 antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",0.36370226861482,-0.349177508655982,0.36370226861482,0.644832686943874,93,0.36370226861482
"GO:0000226 microtubule cytoskeleton organization",0.364281276885963,-0.347245777500212,0.364281276885963,0.645595634383204,281,0.364281276885963
"GO:0072078 nephron tubule morphogenesis",0.364676551767161,-0.34885358295496,0.364676551767161,0.645635343466304,18,0.364676551767161
"GO:0006760 folic acid-containing compound metabolic process",0.36474087738446,-0.348870540247172,0.36474087738446,0.645635343466304,23,0.36474087738446
"GO:0030834 regulation of actin filament depolymerization",0.364861198054805,-0.347262822689635,0.364861198054805,0.645635343466304,33,0.364861198054805
"GO:2000060 positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process",0.364898464501684,-0.350951189702986,0.364898464501684,0.645635343466304,11,0.364898464501684
"GO:0009129 pyrimidine nucleoside monophosphate metabolic process",0.365360202404923,-0.349901938908428,0.365360202404923,0.645964381640887,14,0.365360202404923
"GO:0003351 epithelial cilium movement",0.365483504115125,-0.349713775926183,0.365483504115125,0.645964381640887,12,0.365483504115125
"GO:0031122 cytoplasmic microtubule organization",0.365530742904574,-0.348540020155383,0.365530742904574,0.645964381640887,15,0.365530742904574
"GO:0006921 cellular component disassembly involved in execution phase of apoptosis",0.365743069742357,-0.343883664438515,0.365743069742357,0.645972053101074,74,0.365743069742357
"GO:0014888 striated muscle adaptation",0.365918863557945,-0.345940171239464,0.365918863557944,0.645972053101074,21,0.365918863557945
"GO:0021696 cerebellar cortex morphogenesis",0.365981402724238,-0.344934066471537,0.365981402724238,0.645972053101074,21,0.365981402724238
"GO:0071695 anatomical structure maturation",0.366410293948712,-0.342600460221314,0.366410293948712,0.646466272379239,40,0.366410293948712
"GO:0007283 spermatogenesis",0.366839788499076,-0.340363643815381,0.366839788499076,0.646961154209175,374,0.366839788499076
"GO:0044273 sulfur compound catabolic process",0.367470865965038,-0.339903219814823,0.367470865965038,0.647032101226265,37,0.367470865965038
"GO:0006607 NLS-bearing substrate import into nucleus",0.367473165562812,-0.342587670114208,0.367473165562812,0.647032101226265,14,0.367473165562812
"GO:0007189 adenylate cyclase-activating G-protein coupled receptor signaling pathway",0.367573195826387,-0.339531922000066,0.367573195826387,0.647032101226265,47,0.367573195826387
"GO:0043154 negative regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.367602942987879,-0.338982553505665,0.367602942987879,0.647032101226265,64,0.367602942987879
"GO:0019692 deoxyribose phosphate metabolic process",0.367679500457489,-0.341231067209313,0.367679500457489,0.647032101226265,27,0.367679500457489
"GO:0032456 endocytic recycling",0.367864581157914,-0.342769147533978,0.367864581157914,0.647032101226265,12,0.367864581157914
"GO:0072527 pyrimidine-containing compound metabolic process",0.368055389980154,-0.337778284649555,0.368055389980154,0.647032101226265,72,0.368055389980154
"GO:0070498 interleukin-1-mediated signaling pathway",0.368200666601706,-0.34270515327867,0.368200666601706,0.647032101226265,14,0.368200666601706
"GO:0050686 negative regulation of mRNA processing",0.368428903756026,-0.342363733845712,0.368428903756026,0.647032101226265,13,0.368428903756026
"GO:1901379 regulation of potassium ion transmembrane transport",0.368462062245312,-0.340938273199999,0.368462062245312,0.647032101226265,11,0.368462062245312
"GO:0034243 regulation of transcription elongation from RNA polymerase II promoter",0.368659777251775,-0.338373872605951,0.368659777251775,0.647032101226265,18,0.368659777251775
"GO:0043242 negative regulation of protein complex disassembly",0.368668221656789,-0.336759672108869,0.368668221656789,0.647032101226265,46,0.368668221656789
"GO:0033261 regulation of S phase",0.369272049134965,-0.335276374089184,0.369272049134965,0.647829994886472,33,0.369272049134965
"GO:0007158 neuron cell-cell adhesion",0.370426176991887,-0.334938711640369,0.370426176991887,0.649282468378368,12,0.370426176991887
"GO:0007286 spermatid development",0.370481735393054,-0.331225436611655,0.370481735393054,0.649282468378368,75,0.370481735393054
"GO:0001829 trophectodermal cell differentiation",0.370548585131643,-0.333550951847368,0.370548585131643,0.649282468378368,16,0.370548585131643
"GO:0014047 glutamate secretion",0.371123753979554,-0.330496095314609,0.371123753979554,0.650027970866973,30,0.371123753979554
"GO:2000142 regulation of DNA-dependent transcription, initiation",0.371507902046102,-0.332160335713746,0.371507902046102,0.650438431727489,15,0.371507902046102
"GO:0007193 adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway",0.371850518208867,-0.328035642256509,0.371850518208867,0.650632808518183,43,0.371850518208867
"GO:0045749 negative regulation of S phase of mitotic cell cycle",0.371918616016152,-0.332905601507278,0.371918616016152,0.650632808518183,12,0.371918616016152
"GO:0007492 endoderm development",0.372426343195311,-0.326254696293397,0.372426343195311,0.651007607823922,56,0.372426343195311
"GO:0046850 regulation of bone remodeling",0.372432726355279,-0.327815540842532,0.372432726355279,0.651007607823922,28,0.372432726355279
"GO:0046085 adenosine metabolic process",0.372788886789519,-0.329510317719076,0.372788886789519,0.651367946253558,10,0.372788886789519
"GO:0042220 response to cocaine",0.373165977962482,-0.325038379107571,0.373165977962482,0.651764552016531,31,0.373165977962482
"GO:0050907 detection of chemical stimulus involved in sensory perception",0.373769670176482,-0.32295445701438,0.373769670176482,0.652336195559081,46,0.373769670176482
"GO:0051896 regulation of protein kinase B signaling cascade",0.373874210331224,-0.32211427465674,0.373874210331224,0.652336195559081,89,0.373874210331224
"GO:0033627 cell adhesion mediated by integrin",0.373943986814038,-0.322396100509609,0.373943986814038,0.652336195559081,47,0.373943986814038
"GO:0042157 lipoprotein metabolic process",0.374150542485547,-0.321347683823279,0.374150542485547,0.65243439978805,97,0.374150542485547
"GO:0001764 neuron migration",0.374568383735639,-0.320231078687956,0.374568383735639,0.652900811794518,99,0.374568383735639
"GO:0060986 endocrine hormone secretion",0.37515392024396,-0.320028041320052,0.375153920243961,0.653382261233657,28,0.37515392024396
"GO:0034505 tooth mineralization",0.375205729256867,-0.321784822179142,0.375205729256867,0.653382261233657,15,0.375205729256867
"GO:0043603 cellular amide metabolic process",0.375513554130043,-0.317583736888477,0.375513554130043,0.653382261233657,148,0.375513554130043
"GO:0006775 fat-soluble vitamin metabolic process",0.375523809007188,-0.318882511603371,0.375523809007188,0.653382261233657,33,0.375523809007188
"GO:0007494 midgut development",0.375596988493599,-0.323149026458568,0.375596988493599,0.653382261233657,10,0.375596988493599
"GO:0042339 keratan sulfate metabolic process",0.375812037081487,-0.317927087516018,0.375812037081487,0.653494539450466,32,0.375812037081487
"GO:0051491 positive regulation of filopodium assembly",0.376272942068751,-0.31743300665021,0.376272942068751,0.654034073043442,22,0.376272942068751
"GO:1901213 regulation of transcription from RNA polymerase II promoter involved in heart development",0.376614069519476,-0.318032340226863,0.376614069519476,0.654275038628205,13,0.376614069519476
"GO:0072507 divalent inorganic cation homeostasis",0.376712942554241,-0.314290121610727,0.376712942554241,0.654275038628205,268,0.376712942554241
"GO:0061333 renal tubule morphogenesis",0.377136949292276,-0.31519387521976,0.377136949292276,0.654640621296807,21,0.377136949292276
"GO:0032526 response to retinoic acid",0.377224973395811,-0.313264204502565,0.377224973395811,0.654640621296807,91,0.377224973395811
"GO:0048641 regulation of skeletal muscle tissue development",0.377998859639741,-0.311481448394524,0.377998859639741,0.655312313087385,66,0.377998859639741
"GO:0046513 ceramide biosynthetic process",0.378194534545733,-0.311785236542644,0.378194534545733,0.655312313087385,32,0.378194534545733
"GO:0051642 centrosome localization",0.378252412554734,-0.314919113877593,0.378252412554734,0.655312313087385,12,0.378252412554734
"GO:0051101 regulation of DNA binding",0.378310169487478,-0.310608862752912,0.378310169487478,0.655312313087385,66,0.378310169487478
"GO:0042438 melanin biosynthetic process",0.37843423951335,-0.314182497507115,0.37843423951335,0.655312313087385,11,0.37843423951335
"GO:0048715 negative regulation of oligodendrocyte differentiation",0.379044957084816,-0.3128334357573,0.379044957084816,0.655312313087385,11,0.379044957084816
"GO:1901881 positive regulation of protein depolymerization",0.379151253073013,-0.31318815829661,0.379151253073013,0.655312313087385,10,0.379151253073013
"GO:0006560 proline metabolic process",0.379177969343153,-0.31236410382488,0.379177969343153,0.655312313087385,10,0.379177969343153
"GO:0045910 negative regulation of DNA recombination",0.379190481724342,-0.311536972960327,0.379190481724342,0.655312313087385,13,0.379190481724342
"GO:0033124 regulation of GTP catabolic process",0.379460024222918,-0.3071048861826,0.379460024222918,0.655312313087385,217,0.379460024222918
"GO:0042053 regulation of dopamine metabolic process",0.379500435327208,-0.312319990452791,0.379500435327208,0.655312313087385,11,0.379500435327208
"GO:0042069 regulation of catecholamine metabolic process",0.379500435327208,-0.312319990452791,0.379500435327208,0.655312313087385,11,0.379500435327208
"GO:0021542 dentate gyrus development",0.379663956019327,-0.309931980757844,0.379663956019327,0.655312313087385,13,0.379663956019327
"GO:0050770 regulation of axonogenesis",0.37972496078486,-0.306660473715171,0.37972496078486,0.655312313087385,97,0.37972496078486
"GO:0030218 erythrocyte differentiation",0.37990807450351,-0.306300496768077,0.37990807450351,0.655367842468907,88,0.37990807450351
"GO:0006704 glucocorticoid biosynthetic process",0.380420881452499,-0.307234021490412,0.380420881452499,0.655991845618248,16,0.380420881452499
"GO:0007212 dopamine receptor signaling pathway",0.380687091269372,-0.305525510535859,0.380687091269372,0.656190293883133,29,0.380687091269372
"GO:0006835 dicarboxylic acid transport",0.380964989669446,-0.303671231184385,0.380964989669446,0.656382712130903,60,0.380964989669446
"GO:0044058 regulation of digestive system process",0.381164006221887,-0.30416704332495,0.381164006221887,0.656382712130903,25,0.381164006221887
"GO:0048232 male gamete generation",0.381356385992863,-0.302031711493017,0.381356385992863,0.656382712130903,375,0.381356385992863
"GO:0001711 endodermal cell fate commitment",0.381449293394108,-0.304947651975792,0.381449293394108,0.656382712130903,15,0.381449293394108
"GO:0042490 mechanoreceptor differentiation",0.381554575176969,-0.302299154904955,0.381554575176969,0.656382712130903,50,0.381554575176969
"GO:0030010 establishment of cell polarity",0.381732732770037,-0.301548527667353,0.381732732770037,0.656429119084159,71,0.381732732770037
"GO:0021879 forebrain neuron differentiation",0.381952289953244,-0.301788700351184,0.381952289953244,0.656546652009892,30,0.381952289953244
"GO:0071604 transforming growth factor beta production",0.38268886820118,-0.301082373063797,0.38268886820118,0.657292351949969,17,0.38268886820118
"GO:0071634 regulation of transforming growth factor beta production",0.38268886820118,-0.301082373063797,0.38268886820118,0.657292351949969,17,0.38268886820118
"GO:0002042 cell migration involved in sprouting angiogenesis",0.382915346930299,-0.29970311889245,0.382915346930299,0.657421287612241,24,0.382915346930299
"GO:0034311 diol metabolic process",0.383157203742428,-0.298280484570746,0.383157203742428,0.657576513300246,42,0.383157203742428
"GO:0006103 2-oxoglutarate metabolic process",0.384086216851126,-0.298381868839127,0.384086216851126,0.658910451824413,16,0.384086216851126
"GO:0048562 embryonic organ morphogenesis",0.384462099680594,-0.293967978101899,0.384462099680594,0.659294801269013,218,0.384462099680594
"GO:0048742 regulation of skeletal muscle fiber development",0.385077410576135,-0.293207801190939,0.385077410576135,0.659762048513245,46,0.385077410576135
"GO:2000241 regulation of reproductive process",0.385082935000165,-0.292363393149336,0.385082935000165,0.659762048513245,200,0.385082935000165
"GO:0072283 metanephric renal vesicle morphogenesis",0.385190417545158,-0.294776675112167,0.385190417545158,0.659762048513245,15,0.385190417545158
"GO:0048569 post-embryonic organ development",0.386076385437443,-0.293093762211953,0.386076385437443,0.660510316190417,13,0.386076385437443
"GO:0070167 regulation of biomineral tissue development",0.38610621622089,-0.290097164550292,0.38610621622089,0.660510316190417,65,0.38610621622089
"GO:0007131 reciprocal meiotic recombination",0.386310219547562,-0.29015201597402,0.386310219547562,0.660510316190417,37,0.386310219547562
"GO:0035825 reciprocal DNA recombination",0.386310219547562,-0.29015201597402,0.386310219547562,0.660510316190417,37,0.386310219547562
"GO:0048663 neuron fate commitment",0.386416115721518,-0.289454187887334,0.386416115721518,0.660510316190417,56,0.386416115721518
"GO:0048147 negative regulation of fibroblast proliferation",0.386838652373713,-0.289535936641859,0.386838652373713,0.660510316190417,23,0.386838652373713
"GO:0045662 negative regulation of myoblast differentiation",0.386847971631532,-0.292311183620103,0.386847971631532,0.660510316190417,10,0.386847971631532
"GO:0042398 cellular modified amino acid biosynthetic process",0.386889972614502,-0.288254842553786,0.386889972614502,0.660510316190417,53,0.386889972614502
"GO:1901070 guanosine-containing compound biosynthetic process",0.386996371346942,-0.291405791885796,0.386996371346942,0.660510316190417,14,0.386996371346942
"GO:0021520 spinal cord motor neuron cell fate specification",0.387519842627883,-0.289706091129119,0.387519842627883,0.660846102742527,11,0.387519842627883
"GO:0018298 protein-chromophore linkage",0.387619393715297,-0.289117359038437,0.387619393715297,0.660846102742527,12,0.387619393715297
"GO:0009132 nucleoside diphosphate metabolic process",0.387649706053712,-0.288591627307139,0.387649706053712,0.660846102742527,16,0.387649706053712
"GO:0043574 peroxisomal transport",0.387851667654704,-0.287034954654879,0.387851667654704,0.66093090304424,20,0.387851667654704
"GO:0045814 negative regulation of gene expression, epigenetic",0.388087298003484,-0.285520295747024,0.388087298003484,0.661071438034516,35,0.388087298003484
"GO:0043087 regulation of GTPase activity",0.388238638182408,-0.284101972289956,0.388238638182408,0.661071438034516,215,0.388238638182408
"GO:1901019 regulation of calcium ion transmembrane transporter activity",0.388477258551312,-0.284848898357516,0.388477258551312,0.661218446346451,32,0.388477258551312
"GO:2000678 negative regulation of transcription regulatory region DNA binding",0.388812785270924,-0.286490042961046,0.388812785270924,0.661530216946063,11,0.388812785270924
"GO:0050432 catecholamine secretion",0.389277792876557,-0.282432129483474,0.389277792876557,0.662061957175876,33,0.389277792876557
"GO:0016573 histone acetylation",0.389431621713307,-0.281257136127651,0.389431621713307,0.662064252732647,108,0.389431621713307
"GO:0051930 regulation of sensory perception of pain",0.389965954163169,-0.282439648720076,0.389965954163169,0.662453901790485,17,0.389965954163169
"GO:0051931 regulation of sensory perception",0.389965954163169,-0.282439648720076,0.389965954163169,0.662453901790485,17,0.389965954163169
"GO:0051900 regulation of mitochondrial depolarization",0.390993551122283,-0.281114255130534,0.390993551122283,0.663939772770025,10,0.390993551122283
"GO:0035195 gene silencing by miRNA",0.392263054684133,-0.275596728842393,0.392263054684133,0.665606261630813,26,0.392263054684133
"GO:0009593 detection of chemical stimulus",0.392281534664498,-0.273899112861237,0.392281534664498,0.665606261630813,75,0.392281534664498
"GO:0060231 mesenchymal to epithelial transition",0.393127796869663,-0.273229453479,0.393127796869663,0.666781599221906,19,0.393127796869663
"GO:0009148 pyrimidine nucleoside triphosphate biosynthetic process",0.393295055197734,-0.273854283765637,0.393295055197734,0.666804814396158,19,0.393295055197734
"GO:0051345 positive regulation of hydrolase activity",0.394227043389744,-0.268402350078145,0.394227043389744,0.66766735023922,445,0.394227043389744
"GO:0006584 catecholamine metabolic process",0.394336308621402,-0.269013361495018,0.394336308621402,0.66766735023922,41,0.394336308621402
"GO:0009712 catechol-containing compound metabolic process",0.394336308621402,-0.269013361495018,0.394336308621402,0.66766735023922,41,0.394336308621402
"GO:0007498 mesoderm development",0.394524321243867,-0.267885399078142,0.394524321243867,0.66766735023922,107,0.394524321243867
"GO:0010043 response to zinc ion",0.394608134851037,-0.268455778410668,0.394608134851037,0.66766735023922,33,0.394608134851037
"GO:0071383 cellular response to steroid hormone stimulus",0.394726413649028,-0.267805139671503,0.394726413649028,0.66766735023922,47,0.394726413649028
"GO:0061351 neural precursor cell proliferation",0.395090427552021,-0.266468744185571,0.395090427552021,0.66802283350112,92,0.395090427552021
"GO:0019433 triglyceride catabolic process",0.395577758301494,-0.266355904634548,0.395577758301494,0.668470679957597,24,0.395577758301494
"GO:0006677 glycosylceramide metabolic process",0.395804871832511,-0.267995377105538,0.39580487183251,0.668470679957597,15,0.395804871832511
"GO:0070542 response to fatty acid",0.395817162176642,-0.265147858681283,0.395817162176642,0.668470679957597,38,0.395817162176642
"GO:0009264 deoxyribonucleotide catabolic process",0.396122874542466,-0.267877695891908,0.396122874542466,0.668478440411066,15,0.396122874542466
"GO:0008354 germ cell migration",0.396228136091124,-0.2658437786326,0.396228136091124,0.668478440411066,14,0.396228136091124
"GO:0006183 GTP biosynthetic process",0.39628362635147,-0.268306302477937,0.39628362635147,0.668478440411066,10,0.39628362635147
"GO:0070527 platelet aggregation",0.397042021597198,-0.262678063782787,0.397042021597198,0.669497653504867,22,0.397042021597198
"GO:0090068 positive regulation of cell cycle process",0.397552602965529,-0.259911448836237,0.397552602965529,0.669825395811458,164,0.397552602965529
"GO:0030149 sphingolipid catabolic process",0.397699187103164,-0.2614858822489,0.397699187103164,0.669825395811458,21,0.397699187103164
"GO:0046466 membrane lipid catabolic process",0.397699187103164,-0.2614858822489,0.397699187103164,0.669825395811458,21,0.397699187103164
"GO:0001659 temperature homeostasis",0.398073058684791,-0.259490730918306,0.398073058684791,0.670195122454193,31,0.398073058684791
"GO:0050482 arachidonic acid secretion",0.398478791515795,-0.259213171967417,0.398478791515795,0.670468468639281,19,0.398478791515795
"GO:0097067 cellular response to thyroid hormone stimulus",0.398544246328416,-0.261039155256612,0.398544246328416,0.670468468639281,10,0.398544246328416
"GO:0032341 aldosterone metabolic process",0.398952551417671,-0.260238572571712,0.398952551417671,0.670741628164495,10,0.398952551417671
"GO:0060740 prostate gland epithelium morphogenesis",0.399015574746405,-0.257061845062246,0.399015574746405,0.670741628164495,31,0.399015574746405
"GO:0018022 peptidyl-lysine methylation",0.399424079632399,-0.257159683245116,0.399424079632399,0.670862684279957,18,0.399424079632399
"GO:0048546 digestive tract morphogenesis",0.399873157686768,-0.254325660608111,0.399873157686768,0.670862684279957,53,0.399873157686768
"GO:0045019 negative regulation of nitric oxide biosynthetic process",0.400022082991174,-0.257873680628506,0.400022082991174,0.670862684279957,10,0.400022082991174
"GO:0070586 cell-cell adhesion involved in gastrulation",0.400693871818198,-0.255338873187184,0.400693871818198,0.670862684279957,11,0.400693871818198
"GO:0044319 wound healing, spreading of cells",0.400743115778398,-0.254870568656352,0.400743115778398,0.670862684279957,11,0.400743115778398
"GO:0090504 epiboly",0.400743115778398,-0.254870568656352,0.400743115778398,0.670862684279957,11,0.400743115778398
"GO:0090505 epiboly involved in wound healing",0.400743115778398,-0.254870568656352,0.400743115778398,0.670862684279957,11,0.400743115778398
"GO:0048708 astrocyte differentiation",0.400811794855616,-0.252042892081897,0.400811794855616,0.670862684279957,43,0.400811794855616
"GO:0031365 N-terminal protein amino acid modification",0.401054798342003,-0.25339505837664,0.401054798342003,0.670862684279957,19,0.401054798342003
"GO:0006625 protein targeting to peroxisome",0.401111379158171,-0.252380818798012,0.401111379158171,0.670862684279957,19,0.401111379158171
"GO:0072662 protein localization to peroxisome",0.401111379158171,-0.252380818798012,0.401111379158171,0.670862684279957,19,0.401111379158171
"GO:0072663 establishment of protein localization to peroxisome",0.401111379158171,-0.252380818798012,0.401111379158171,0.670862684279957,19,0.401111379158171
"GO:2000117 negative regulation of cysteine-type endopeptidase activity",0.401123627783979,-0.250964749557002,0.401123627783979,0.670862684279957,67,0.401123627783979
"GO:0006970 response to osmotic stress",0.401358913614671,-0.250448139941559,0.401358913614671,0.670862684279957,55,0.401358913614671
"GO:0003337 mesenchymal to epithelial transition involved in metanephros morphogenesis",0.40140517129418,-0.25235590082265,0.40140517129418,0.670862684279957,14,0.40140517129418
"GO:0045932 negative regulation of muscle contraction",0.40190540051672,-0.250815617339859,0.40190540051672,0.671263971624643,19,0.40190540051672
"GO:0030850 prostate gland development",0.402016815687588,-0.248841576102735,0.402016815687588,0.671263971624643,48,0.402016815687588
"GO:0030522 intracellular receptor mediated signaling pathway",0.402109071901358,-0.248050258790098,0.402109071901358,0.671263971624643,219,0.402109071901358
"GO:0060291 long-term synaptic potentiation",0.403073510525081,-0.246954238003723,0.403073510525081,0.672446954578564,22,0.403073510525081
"GO:0008306 associative learning",0.403127458030401,-0.245865279306178,0.403127458030401,0.672446954578564,55,0.403127458030401
"GO:0071320 cellular response to cAMP",0.403306627945859,-0.246553320566283,0.403306627945859,0.672487472557957,22,0.403306627945859
"GO:0051932 synaptic transmission, GABAergic",0.403862918470211,-0.244653890111425,0.403862918470211,0.67315654203365,26,0.403862918470211
"GO:0030835 negative regulation of actin filament depolymerization",0.404106363329614,-0.244146981935637,0.404106363329614,0.67330384864819,28,0.404106363329614
"GO:0060759 regulation of response to cytokine stimulus",0.404494232235955,-0.242120065225586,0.404494232235955,0.67369158280342,84,0.404494232235955
"GO:0060260 regulation of transcription initiation from RNA polymerase II promoter",0.405429546294559,-0.2427006853714,0.405429546294559,0.674597692086938,13,0.405429546294559
"GO:0042359 vitamin D metabolic process",0.405443876848301,-0.24171664390773,0.405443876848301,0.674597692086938,17,0.405443876848301
"GO:0006228 UTP biosynthetic process",0.405535500622131,-0.243467224614585,0.405535500622131,0.674597692086938,11,0.405535500622131
"GO:0071391 cellular response to estrogen stimulus",0.405769627635476,-0.241054693850319,0.405769627635476,0.674597692086938,14,0.405769627635476
"GO:0051653 spindle localization",0.406204851485382,-0.238790695528156,0.406204851485382,0.674597692086938,24,0.406204851485382
"GO:0051058 negative regulation of small GTPase mediated signal transduction",0.406248327890624,-0.238469141457804,0.406248327890624,0.674597692086938,31,0.406248327890624
"GO:0043616 keratinocyte proliferation",0.406306641894044,-0.23842003858026,0.406306641894044,0.674597692086938,25,0.406306641894044
"GO:0048486 parasympathetic nervous system development",0.406369581542575,-0.239318954082311,0.406369581542575,0.674597692086938,14,0.406369581542575
"GO:0030041 actin filament polymerization",0.406464668801961,-0.236990108870186,0.406464668801961,0.674597692086938,98,0.406464668801961
"GO:0060413 atrial septum morphogenesis",0.406591930030289,-0.24053395848137,0.406591930030289,0.674597692086938,11,0.406591930030289
"GO:0048839 inner ear development",0.407136582833506,-0.235112259362157,0.407136582833506,0.675049544530648,161,0.407136582833506
"GO:0017156 calcium ion-dependent exocytosis",0.407224194878678,-0.235380788093544,0.407224194878678,0.675049544530648,46,0.407224194878678
"GO:2001252 positive regulation of chromosome organization",0.407330678643551,-0.235244869619449,0.407330678643551,0.675049544530648,44,0.407330678643551
"GO:0002092 positive regulation of receptor internalization",0.407491972094736,-0.236399657074872,0.407491972094736,0.675059192230196,14,0.407491972094736
"GO:0008063 Toll signaling pathway",0.407679479267083,-0.234028802668192,0.407679479267083,0.675112242173026,79,0.407679479267083
"GO:0022600 digestive system process",0.408987096401376,-0.230694703317883,0.408987096401376,0.675967323282867,57,0.408987096401376
"GO:0060742 epithelial cell differentiation involved in prostate gland development",0.409019666783416,-0.233334747637458,0.409019666783416,0.675967323282867,13,0.409019666783416
"GO:0046579 positive regulation of Ras protein signal transduction",0.40918288347786,-0.230860449438968,0.40918288347786,0.675967323282867,26,0.40918288347786
"GO:0048730 epidermis morphogenesis",0.409552679751426,-0.229533306306521,0.409552679751426,0.675967323282867,37,0.409552679751426
"GO:0030826 regulation of cGMP biosynthetic process",0.409709454727104,-0.230867459132483,0.409709454727104,0.675967323282867,13,0.409709454727104
"GO:0071397 cellular response to cholesterol",0.40973910118571,-0.231391184237523,0.40973910118571,0.675967323282867,11,0.40973910118571
"GO:0042640 anagen",0.409928533834383,-0.230900031956341,0.409928533834383,0.675967323282867,12,0.409928533834383
"GO:0045844 positive regulation of striated muscle tissue development",0.410306865468943,-0.229254329152435,0.410306865468943,0.675967323282867,13,0.410306865468943
"GO:0048636 positive regulation of muscle organ development",0.410306865468943,-0.229254329152435,0.410306865468943,0.675967323282867,13,0.410306865468943
"GO:1901863 positive regulation of muscle tissue development",0.410306865468943,-0.229254329152435,0.410306865468943,0.675967323282867,13,0.410306865468943
"GO:0045786 negative regulation of cell cycle",0.410415959306338,-0.226555412837715,0.410415959306338,0.675967323282867,449,0.410415959306338
"GO:0006721 terpenoid metabolic process",0.410479901909917,-0.226881289469576,0.410479901909917,0.675967323282867,56,0.410479901909917
"GO:0044331 cell-cell adhesion mediated by cadherin",0.410716703144997,-0.229085716288094,0.410716703144997,0.675967323282867,10,0.410716703144997
"GO:0007168 receptor guanylyl cyclase signaling pathway",0.410791868585007,-0.228536981910554,0.410791868585007,0.675967323282867,11,0.410791868585007
"GO:0015908 fatty acid transport",0.410830582593633,-0.225927721669171,0.410830582593633,0.675967323282867,60,0.410830582593633
"GO:0009411 response to UV",0.410880243755446,-0.225621722760497,0.410880243755446,0.675967323282867,102,0.410880243755446
"GO:0090279 regulation of calcium ion import",0.411045061772071,-0.226841909630984,0.411045061772071,0.675967323282867,17,0.411045061772071
"GO:0034616 response to laminar fluid shear stress",0.41110018688619,-0.228737812609751,0.41110018688619,0.675967323282867,12,0.41110018688619
"GO:0007128 meiotic prophase I",0.411198892776092,-0.22609070878186,0.411198892776092,0.675967323282867,22,0.411198892776092
"GO:0021575 hindbrain morphogenesis",0.411656482092758,-0.224271204956466,0.411656482092758,0.675967323282867,31,0.411656482092758
"GO:0051894 positive regulation of focal adhesion assembly",0.411789424240949,-0.225904233241686,0.411789424240949,0.675967323282867,11,0.411789424240949
"GO:1901890 positive regulation of cell junction assembly",0.411789424240949,-0.225904233241686,0.411789424240949,0.675967323282867,11,0.411789424240949
"GO:0030277 maintenance of gastrointestinal epithelium",0.411791505033286,-0.226215368434023,0.411791505033286,0.675967323282867,10,0.411791505033286
"GO:0055062 phosphate ion homeostasis",0.412087863825368,-0.22548663012901,0.412087863825368,0.675967323282867,10,0.412087863825368
"GO:0072506 trivalent inorganic anion homeostasis",0.412087863825368,-0.22548663012901,0.412087863825368,0.675967323282867,10,0.412087863825368
"GO:0048265 response to pain",0.412661458070921,-0.222203590637018,0.412661458070921,0.676491391248626,27,0.412661458070921
"GO:0000578 embryonic axis specification",0.41285312850457,-0.221152995852038,0.41285312850457,0.676491391248626,34,0.41285312850457
"GO:0032365 intracellular lipid transport",0.412874755137922,-0.221988832425649,0.412874755137922,0.676491391248626,20,0.412874755137922
"GO:0090189 regulation of branching involved in ureteric bud morphogenesis",0.413127002525567,-0.221033228791396,0.413127002525567,0.67650567721829,20,0.413127002525567
"GO:0001919 regulation of receptor recycling",0.413195084289015,-0.221454557804359,0.413195084289015,0.67650567721829,15,0.413195084289015
"GO:0014013 regulation of gliogenesis",0.41400686832771,-0.217725238757355,0.41400686832771,0.677579277149988,61,0.41400686832771
"GO:0048483 autonomic nervous system development",0.41430910644307,-0.217104629950807,0.41430910644307,0.677818440156673,46,0.41430910644307
"GO:0034142 toll-like receptor 4 signaling pathway",0.414497767366539,-0.216415507412065,0.414497767366539,0.67787167830716,86,0.414497767366539
"GO:0030157 pancreatic juice secretion",0.414737159666693,-0.219202240259614,0.414737159666693,0.677990883480846,10,0.414737159666693
"GO:0050982 detection of mechanical stimulus",0.414912464587906,-0.216137602423722,0.414912464587906,0.677990883480846,27,0.414912464587906
"GO:0032836 glomerular basement membrane development",0.415039099099975,-0.218517078912109,0.415039099099975,0.677990883480846,10,0.415039099099975
"GO:0032228 regulation of synaptic transmission, GABAergic",0.415322049916066,-0.215152681736185,0.415322049916066,0.678197946873094,23,0.415322049916066
"GO:0032769 negative regulation of monooxygenase activity",0.415879519607672,-0.215329233477154,0.415879519607673,0.678728104153374,11,0.415879519607672
